Date,Utilization of Refinery in %,Production,Demand,Contract 1 FP,Global Sale (in millions),Last Day's Price,Price
3/15/2018,91.36,4618.934176,4433.862567,61.19,2.332211461,60.95999908,61.18999863
3/16/2018,91.7,4618.926897,4433.968276,62.34,2.333013073,61.18999863,62.34000015
3/19/2018,91.82,4618.919617,4434.073985,62.06,2.333814685,62.34000015,62.06000137
3/20/2018,91.94,4618.912337,4434.179693,63.4,2.334616296,62.06000137,63.40000153
3/21/2018,92.06,4618.905057,4434.285402,65.17,2.335417908,63.40000153,65.16999817
3/22/2018,92.18,4618.897778,4434.391111,64.3,2.33621952,65.16999817,64.30000305
3/23/2018,92.3,4618.890498,4434.49682,65.88,2.337021132,64.30000305,65.87999725
3/26/2018,92.44,4618.883218,4434.602529,65.55,2.337822744,65.87999725,65.55000305
3/27/2018,92.58,4618.875939,4434.708238,65.25,2.338624355,65.55000305,65.25
3/28/2018,92.72,4618.868659,4434.813946,64.38,2.339425967,65.25,64.37999725
3/29/2018,92.86,4618.861379,4434.919655,64.94,2.340227579,64.37999725,64.94000244
3/30/2018,93,4618.8541,4435.025364,64.94,2.341029191,64.94000244,63.97500038
4/2/2018,93.1,4618.84682,4435.131073,63.01,2.341830803,63.97500038,63.00999832
4/3/2018,93.2,4618.83954,4435.236782,63.51,2.342632414,63.00999832,63.50999832
4/4/2018,93.3,4618.832261,4435.34249,63.37,2.343434026,63.50999832,63.36999893
4/5/2018,93.4,4618.824981,4435.448199,63.54,2.344235638,63.36999893,63.54000092
4/6/2018,93.5,4618.817701,4435.553908,62.06,2.34503725,63.54000092,62.06000137
4/9/2018,93.28,4618.810421,4435.659617,63.42,2.345838862,62.06000137,63.41999817
4/10/2018,93.06,4618.803142,4435.765326,65.51,2.346640473,63.41999817,65.51000214
4/11/2018,92.84,4618.795862,4435.871034,66.82,2.347442085,65.51000214,66.81999969
4/12/2018,92.62,4618.788582,4435.976743,67.07,2.348243697,66.81999969,67.06999969
4/13/2018,92.4,4618.781303,4436.082452,67.39,2.349045309,67.06999969,67.38999939
4/16/2018,92.08,4618.774023,4436.188161,66.22,2.34984692,67.38999939,66.22000122
4/17/2018,91.76,4618.766743,4436.29387,66.52,2.350648532,66.22000122,66.51999664
4/18/2018,91.44,4618.759464,4436.399579,68.47,2.351450144,66.51999664,68.47000122
4/19/2018,91.12,4618.752184,4436.505287,68.29,2.352251756,68.47000122,68.29000092
4/20/2018,90.8,4618.744904,4436.610996,68.38,2.353053368,68.29000092,68.37999725
4/23/2018,90.86,4618.737625,4436.716705,68.64,2.353854979,68.37999725,68.63999939
4/24/2018,90.92,4618.730345,4436.822414,67.7,2.354656591,68.63999939,67.69999695
4/25/2018,90.98,4618.723065,4436.928123,68.05,2.355458203,67.69999695,68.05000305
4/26/2018,91.04,4618.715785,4437.033831,68.19,2.356259815,68.05000305,68.19000244
4/27/2018,91.1,4618.708506,4437.13954,68.1,2.357061427,68.19000244,68.09999847
4/30/2018,90.96,4618.701226,4437.245249,68.57,2.357863038,68.09999847,68.56999969
5/1/2018,90.82,4618.693946,4437.350958,67.25,2.35866465,68.56999969,67.25
5/2/2018,90.68,4618.686667,4437.456667,67.93,2.359466262,67.25,67.93000031
5/3/2018,90.54,4618.679387,4437.562375,68.43,2.360267874,67.93000031,68.43000031
5/4/2018,90.4,4618.672107,4437.668084,69.72,2.361069486,68.43000031,69.72000122
5/7/2018,90.54,4618.664828,4437.773793,70.73,2.361871097,69.72000122,70.73000336
5/8/2018,90.68,4618.657548,4437.879502,69.06,2.362672709,70.73000336,69.05999756
5/9/2018,90.82,4618.650268,4437.985211,71.14,2.363474321,69.05999756,71.13999939
5/10/2018,90.96,4618.642989,4438.09092,71.36,2.364275933,71.13999939,71.36000061
5/11/2018,91.1,4618.635709,4438.196628,70.7,2.365077545,71.36000061,70.69999695
5/14/2018,91.24,4618.628429,4438.302337,70.96,2.365879156,70.69999695,70.95999908
5/15/2018,91.38,4618.621149,4438.408046,71.31,2.366680768,70.95999908,71.30999756
5/16/2018,91.52,4618.61387,4438.513755,71.49,2.36748238,71.30999756,71.48999786
5/17/2018,91.66,4618.60659,4438.619464,71.49,2.368283992,71.48999786,71.48999786
5/18/2018,91.8,4618.59931,4438.725172,71.28,2.369085604,71.48999786,71.27999878
5/21/2018,92.22,4618.592031,4438.830881,72.24,2.369887215,71.27999878,72.23999786
5/22/2018,92.64,4618.584751,4438.93659,72.13,2.370688827,72.23999786,72.12999725
5/23/2018,93.06,4618.577471,4439.042299,71.84,2.371490439,72.12999725,71.83999634
5/24/2018,93.48,4618.570192,4439.148008,70.71,2.372292051,71.83999634,70.70999908
5/25/2018,93.9,4618.562912,4439.253716,67.88,2.373093662,70.70999908,67.87999725
5/28/2018,94.2,4618.555632,4439.359425,67.88,2.373895274,69.29499817,67.30500031
5/29/2018,94.5,4618.548352,4439.465134,66.73,2.374696886,67.87999725,66.73000336
5/30/2018,94.8,4618.541073,4439.570843,68.21,2.375498498,66.73000336,68.20999908
5/31/2018,95.1,4618.533793,4439.676552,67.04,2.37630011,68.20999908,67.04000092
6/1/2018,95.4,4618.526513,4439.782261,65.81,2.377101721,67.04000092,65.80999756
6/4/2018,95.46,4618.519234,4439.887969,64.75,2.377903333,65.80999756,64.75
